date,hotelid,hotelname,price,resid,planid,pref,city,GA,device,ref
2023/11/7,S110004,浦和ワシントンホテル,8250,2486878991,3490763-26268858-8468463-15395023,Aichi,Seto,GA1591390943.1680791099,desktop,yahoo / organic
2023/10/10,S010897,ＪＲイン札幌北２条,8030,2486721358,3453835-25117951-8274882-14494800,Hokkaido,(not set),GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/5,S010897,ＪＲイン札幌北２条,8030,2486714139,3453835-25117951-8274882-14494800,Tokyo,(not set),GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/6,S010194,アパホテル＆リゾート＜札幌＞,10100,KA6028750a,0-1000180934-0-1000039274,Kyoto,Uji,GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/18,S010194,アパホテル＆リゾート＜札幌＞,11300,KA4028885r,0-1000180934-0-1000039274,Tokyo,(not set),GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/13,S010194,アパホテル＆リゾート＜札幌＞,14700,KA9028832h,0-1000180934-0-1000039274,Tokyo,(not set),GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/20,S010194,アパホテル＆リゾート＜札幌＞,5700,KA9028911p,0-1000180934-0-1000039274,Tochigi,Utsunomiya,GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/2,S010194,アパホテル＆リゾート＜札幌＞,15700,KA60287054,0-1000180933-0-1000039274,Niigata,Murakami,GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/4,S010194,アパホテル＆リゾート＜札幌＞,11200,KA4028723o,0-1000180933-0-1000039274,Hyogo,Shiso,GA1592428964.1691462697,mobile,(direct) / (none)
2023/10/14,S430041,阿蘇リゾートグランヴィリオホテル,37400,2486749290,3488855-26181819-8464608-15318246,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,yahoo / cpc
2023/10/14,S430039,アーデンホテル阿蘇,35200,2486749328,3488855-26181901-8464608-15318311,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,bing / cpc
2023/10/14,S430041,阿蘇リゾートグランヴィリオホテル,34100,2486749211,3488855-26145716-8464608-15286335,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,yahoo / cpc
2023/10/14,S430039,アーデンホテル阿蘇,35200,2486749273,3488855-26181901-8464608-15318311,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,bing / cpc
2023/10/14,S430039,アーデンホテル阿蘇,35200,2486749246,3488855-26181901-8464608-15318311,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,bing / cpc
2023/10/14,S430039,アーデンホテル阿蘇,35200,2486749257,3488855-26181901-8464608-15318311,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,bing / cpc
2023/10/14,S430041,阿蘇リゾートグランヴィリオホテル,37400,2486749215,3488855-26181819-8464608-15318246,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,yahoo / cpc
2023/10/14,S430041,阿蘇リゾートグランヴィリオホテル,38500,2486749288,3488855-26145716-8464608-15286335,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,yahoo / cpc
2023/10/14,S430041,阿蘇リゾートグランヴィリオホテル,33000,2486749204,3488855-26181819-8464608-15318246,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,yahoo / cpc
2023/10/14,S430041,阿蘇リゾートグランヴィリオホテル,38500,2486749289,3488855-26145716-8464608-15286335,Yamaguchi,Shunan,GA1592959589.1696343381,desktop,yahoo / cpc
2023/11/18,S280100,姫路キヤッスルグランヴィリオホテル,8800,2486914800,3451743-25197379-8268832-14547683,Hyogo,Kakogawa,GA1594970810.1699495108,mobile,trivago / referral
2023/12/14,S280100,姫路キヤッスルグランヴィリオホテル,6600,2487010631,3451743-25197380-8268832-14547684,Osaka,Osaka,GA1594970810.1699495108,mobile,trivago / referral
2023/12/2,S280100,姫路キヤッスルグランヴィリオホテル,6600,2486979591,3451743-25197380-8268832-14547684,Hyogo,Kakogawa,GA1594970810.1699495108,mobile,trivago / referral
2023/12/8,S280100,姫路キヤッスルグランヴィリオホテル,9900,2486993546,3451743-25197380-8268832-14547684,Osaka,Osaka,GA1594970810.1699495108,mobile,GoogleHotelAds / referral
2023/11/9,S280100,姫路キヤッスルグランヴィリオホテル,8800,2486877669,3451743-25197379-8268832-14547683,Osaka,Osaka,GA1594970810.1699495108,mobile,GoogleHotelAds / referral
2023/11/16,S130113,ホテルウィングインターナショナルプレミアム東京四谷,10340,2486887048,3444970-25166102-8213373-14527917,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2023/12/11,S130113,ホテルウィングインターナショナルプレミアム東京四谷,11495,2486980377,3444970-25166101-8213373-14527916,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2024/1/5,S130113,ホテルウィングインターナショナルプレミアム東京四谷,34898,2487044911,3494942-26348991-8478127-15462799,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2024/1/5,S400235,ホテルウィングインターナショナルセレクト博多駅前,28000,KA3029553m,0-1001608852-0-1000327416,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2023/10/13,S130113,ホテルウィングインターナショナルプレミアム東京四谷,13345,2486757005,3444970-25166101-8213373-14527916,Tokyo,Chiyoda City,GA1595682307.1694756862,desktop,google / cpc
2023/10/13,S130113,ホテルウィングインターナショナルプレミアム東京四谷,10340,2486757024,3444970-25166103-8213373-14527917,Tokyo,Chiyoda City,GA1595682307.1694756862,desktop,google / cpc
2023/12/11,S400235,ホテルウィングインターナショナルセレクト博多駅前,18000,KA7029400n,0-1001608846-0-1000327416,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2024/1/5,S130113,ホテルウィングインターナショナルプレミアム東京四谷,11448,2487044617,3494942-26348991-8478127-15462799,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2024/1/5,S130113,ホテルウィングインターナショナルプレミアム東京四谷,17449,2487044983,3494942-26348991-8478127-15462799,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2024/1/5,S130113,ホテルウィングインターナショナルプレミアム東京四谷,10448,2487044685,3494942-26348991-8478127-15462799,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2023/11/16,S130113,ホテルウィングインターナショナルプレミアム東京四谷,10945,2486887092,3444970-25166103-8213373-14527917,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2023/11/16,S130113,ホテルウィングインターナショナルプレミアム東京四谷,13345,2486887138,3444970-25166101-8213373-14527916,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2023/11/16,S130113,ホテルウィングインターナショナルプレミアム東京四谷,21890,2486887012,3444970-25166103-8213373-14527917,Tokyo,Shinjuku City,GA1595682307.1694756862,desktop,google / organic
2023/10/1,S260001,都ホテル 京都八条（旧：新・都ホテル）,454800,KA8028693s,0-1001625087-0-1000329680,Tokyo,Toshima City,GA1597707045.1689320374,desktop,yahoo / cpc
2023/10/1,S260001,都ホテル 京都八条（旧：新・都ホテル）,916000,2486693152,3442800-26332712-8157009-14500264,Chiba,Funabashi,GA1597707045.1689320374,desktop,bing / cpc
2023/10/15,S130182,相鉄グランドフレッサ東京ベイ有明,365400,KA0028852w,0-1001323656-0-1000282861,Tokyo,(not set),GA1597707045.1689320374,desktop,bing / organic
2023/10/15,S130182,相鉄グランドフレッサ東京ベイ有明,187000,2486742980,3489203-26182380-8465036-15318716,Tokyo,(not set),GA1597707045.1689320374,desktop,bing / organic
2023/10/15,S130182,相鉄グランドフレッサ東京ベイ有明,187000,2486742983,3489203-26182381-8465036-15318716,Tokyo,(not set),GA1597707045.1689320374,desktop,bing / organic
2023/10/7,S010358,ベッセルイン札幌中島公園,13750,2486705700,3453836-25151842-8274883-14521052,Miyagi,Sendai,GA1598088294.1696511245,desktop,(direct) / (none)
2023/10/12,S400042,ベッセルイン博多中洲,26620,2486752620,3453879-25253782-8275030-14590589,Miyagi,Sendai,GA1598088294.1696511245,desktop,google / cpc
2023/11/17,S400272,ホテルグランビュー福岡空港,5500,2486913021,3453879-25247026-8275030-14585587,Miyagi,Sendai,GA1598088294.1696511245,desktop,google / cpc
2023/10/30,S400042,ベッセルイン博多中洲,10780,2486835116,3453879-25253782-8275030-14590589,Miyagi,Sendai,GA1598088294.1696511245,desktop,google / cpc
2023/11/24,S400272,ホテルグランビュー福岡空港,5500,2486935379,3453879-25247026-8275030-14585587,Miyagi,Sendai,GA1598088294.1696511245,desktop,google / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,112200,2486951852,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,123000,2486951177,3488517-26106334-8463366-15252872,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,77550,2486951122,3451741-25176133-8268830-14534772,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,69300,2486951690,3451741-25176133-8268830-14534772,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,77550,2486951132,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,69300,2486951863,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,276200,2486951093,3488517-26106334-8463366-15252872,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / organic
2023/11/28,S270405,さきしまコスモタワーホテル,34100,2486951830,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,123000,2486951880,3488517-26106334-8463366-15252872,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2024/1/2,S270405,さきしまコスモタワーホテル,138100,2487049814,3488517-26106334-8463366-15252872,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,8800,2486951182,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,77550,2486951627,3451741-25176133-8268830-14534772,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,77550,2486951054,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/28,S270405,さきしまコスモタワーホテル,77550,2486951042,3451741-25176131-8268830-14534770,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,113300,2486924214,3496610-26318964-8493697-15438915,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/11/27,S270405,さきしまコスモタワーホテル,77550,2486951994,3451741-25176133-8268830-14534772,Tokyo,(not set),GA1599743835.1696746918,desktop,bing / cpc
2023/10/10,S190039,秀峰閣 湖月,101200,2486736139,3488549-26186442-8463414-15322508,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tour.ne.jp / referral
2023/11/2,S190039,秀峰閣 湖月,57200,2486825472,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/26,S190039,秀峰閣 湖月,59400,2486816174,3488549-26186447-8463414-15322513,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/11/6,S190039,秀峰閣 湖月,59400,2486841562,3488549-26475706-8463414-15322508,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/26,S190039,秀峰閣 湖月,55000,2486816195,3488549-26186447-8463414-15322513,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/6,S190039,秀峰閣 湖月,63800,2486701455,3488549-26186447-8463414-15322513,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tour.ne.jp / referral
2023/11/2,S190039,秀峰閣 湖月,171600,2486825479,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/11/2,S190039,秀峰閣 湖月,57200,2486825442,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/11/2,S190039,秀峰閣 湖月,116600,2486825455,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/11/2,S190039,秀峰閣 湖月,57200,2486825459,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/5,S190039,秀峰閣 湖月,114400,2486715140,3488549-26186442-8463414-15322508,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,GoogleHotelAds / referral
2023/11/2,S190039,秀峰閣 湖月,114400,2486825533,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/26,S190039,秀峰閣 湖月,68200,2486816112,3488549-26186447-8463414-15322513,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/31,S190039,秀峰閣 湖月,68200,2486836306,3488549-26186447-8463414-15322513,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/11/2,S190039,秀峰閣 湖月,57200,2486825425,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/5,S190039,秀峰閣 湖月,74800,2486715158,3488549-26186442-8463414-15322508,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,GoogleHotelAds / referral
2023/11/2,S190039,秀峰閣 湖月,114400,2486825539,3488549-26475706-8463414-15322508,Tokyo,Shinjuku City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/26,S190039,秀峰閣 湖月,63800,2486816621,3488549-26186447-8463414-15322513,Tokyo,Chiyoda City,GA1601804454.1693714543,desktop,tripadvisor / referral
2023/10/10,S130792,東京ガーデンパレス,32230,2486728034,3489203-26182313-8465036-15318662,Tokyo,Shibuya City,GA160318410.1695880991,desktop,trivago / referral
2023/11/2,S130792,東京ガーデンパレス,9460,2486827466,3489203-26182310-8465036-15318660,Tokyo,Shibuya City,GA160318410.1695880991,desktop,trivago / referral
2023/11/13,S130792,東京ガーデンパレス,8360,2486892313,3489203-26182310-8465036-15318660,Tokyo,Shinjuku City,GA160318410.1695880991,desktop,trivago / referral
2023/12/4,S130792,東京ガーデンパレス,13420,2486976110,3489203-26182313-8465036-15318662,Tokyo,Shinjuku City,GA160318410.1695880991,desktop,google / cpc
2023/9/28,S070062,会津若松ワシントンホテル,8250,2486668995,3445727-25178775-8215195-14537068,Saitama,Koshigaya,GA160318410.1695880991,desktop,trivago / referral
2023/10/30,S010233,ホテルまほろば,73700,2486835268,3490955-26197576-8468940-15332630,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/10/30,S010233,ホテルまほろば,73700,2486835391,3490955-26197576-8468940-15332630,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/10/30,S010235,旅亭 花ゆら,261580,2486835002,3490955-26198294-8468940-15333295,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/10/30,S010233,ホテルまほろば,73700,2486835315,3490955-26197576-8468940-15332630,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/10/30,S010235,旅亭 花ゆら,114400,2486835095,3490955-26198293-8468940-15333294,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/10/30,S010233,ホテルまほろば,90585,2486835281,3490955-26197576-8468940-15332630,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/10/31,S230045,モンブランホテルラフィネ名古屋駅前,13420,2486828885,3448616-25148705-8261630-14518486,Kanagawa,Yokohama,GA160323894.1698671128,desktop,fukuri.jp / referral
2023/11/20,S470015,ＣＯＭＭＵＮＩＴＹ＆ＳＰＡ 那覇セントラルホテル,6600,KA9029225g,0-1001222224-0-1000264441,Tokyo,Shibuya City,GA1603309692.1684246542,desktop,tour.ne.jp / referral
2023/10/14,S470015,ＣＯＭＭＵＮＩＴＹ＆ＳＰＡ 那覇セントラルホテル,6600,KA20288507,0-1001222224-0-1000264441,Tokyo,Shibuya City,GA1603309692.1684246542,desktop,tour.ne.jp / referral
2023/10/14,S470015,ＣＯＭＭＵＮＩＴＹ＆ＳＰＡ 那覇セントラルホテル,6600,KA8028849z,0-1001222224-0-1000264441,Tokyo,Shibuya City,GA1603309692.1684246542,desktop,tour.ne.jp / referral
2023/10/14,S470015,ＣＯＭＭＵＮＩＴＹ＆ＳＰＡ 那覇セントラルホテル,6215,KA30288518,0-1001222224-0-1000264441,Tokyo,Shibuya City,GA1603309692.1684246542,desktop,tour.ne.jp / referral
2023/11/20,S470015,ＣＯＭＭＵＮＩＴＹ＆ＳＰＡ 那覇セントラルホテル,6215,KA0029225b,0-1001222224-0-1000264441,Tokyo,Shibuya City,GA1603309692.1684246542,desktop,tour.ne.jp / referral
2023/10/15,S470015,ＣＯＭＭＵＮＩＴＹ＆ＳＰＡ 那覇セントラルホテル,6215,KA8028860e,0-1001222224-0-1000264441,Tokyo,Shibuya City,GA1603309692.1684246542,desktop,tour.ne.jp / referral
2023/10/28,S010238,第一滝本館,34100,2486802962,3453835-25105985-8274882-14487586,(not set),(not set),GA1604443649.1688647574,desktop,google / organic
2023/10/28,S100064,湯宿 季の庭,87780,2486802848,3492935-26285494-8472821-15409385,(not set),(not set),GA1604443649.1688647574,desktop,google / organic
